"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","counts_1","counts_2","counts_3","counts_4","Gene"
"33",18.7358316709677,3.0983456294952,0.842482585462067,3.67763759507965,0.000235404096714456,0.00509328863800369,40.1654593061888,48.3914526733092,3.7224194364084,2.14913986364708,"carB"
"34",52.4753165361378,-1.73760443698439,0.478132557626416,-3.63414791414821,0.00027890083259321,0.00585691748445742,0,0,0,0,"caiF"
"35",21.4501316961874,2.82087335415095,0.780150826123987,3.61580512343473,0.000299415566504344,0.00610807755668862,0,0,0,0,"caiE"
"36",13489.353328611,0.365546486091062,0.101365740349221,3.60621335010919,0.000310697718521553,0.00616217141734413,0,0,0,0,"caiD"
"37",7.96800428982884,6.46308841820009,1.81479651867047,3.5613295219097,0.000368981651505163,0.00712034862634287,0,0,0,1.07456993182354,"caiC"
"38",19.727247476463,2.81871988173077,0.796605964472461,3.53841172102875,0.00040254185768488,0.00756354964176327,0,0,0,0,"caiB"
"39",14.3084458606194,-3.75862687749053,1.06593464292048,-3.52613258463253,0.000421675809532734,0.00771991097452236,0,0,0,0,"caiA"
"40",13.1948291431675,-4.06635137001729,1.15766895334674,-3.51253383643203,0.000443855483328702,0.00792282037741733,0,0,0,1.07456993182354,"caiT"
"41",34.2721942055076,1.99782499401604,0.572354148569005,3.4905399026302,0.00048204562198016,0.00839464814863011,0,0,0,0,"fixA"
"42",13466.2841239746,0.357333975885835,0.10309764860603,3.46597600156066,0.000528310433543385,0.00898127737023755,0,0,0,0,"fixB"
"43",39003.9033447898,0.341600777611535,0.0991462001420707,3.4454248082331,0.000570162569496185,0.00946735057256456,0,0,0,0,"fixC"
"44",13742.9086285155,0.341209755987897,0.099419826111715,3.43200918099062,0.000599127275535878,0.00972220169846857,0,0,0,0,"fixX"
"45",7.09436072347033,-6.26921747381455,1.83080555599207,-3.42429454252853,0.000616397737115778,0.00978017742890368,0,0,0,0,"yaaU"
"46",20.7937013357671,2.62106421188174,0.768492380770769,3.41065738251421,0.000648064705111761,0.0100590912923869,1.02988357195356,0,0,0,"kefF"
"47",38.2409129449369,1.79707779571661,0.531833637934016,3.37902243772624,0.000727440707933463,0.0108376283958787,1.02988357195356,1.8612097182042,2.7918145773063,1.07456993182354,"kefC"
"48",12.3245109067226,3.98840157379123,1.18049216350855,3.37859216442172,0.00072858006022714,0.0108376283958787,1.02988357195356,2.7918145773063,0.9306048591021,0,"folA"
"49",11.5662706397388,-4.46878576060491,1.33236010713472,-3.35403749832706,0.000796415691899976,0.0116049143676854,1.02988357195356,0,0,2.14913986364708,"apaH"
"50",16.5686679093371,-3.34395376229214,1.00023638411516,-3.34316349154835,0.000828290846340423,0.0118279932857412,1.02988357195356,0.9306048591021,0.9306048591021,1.07456993182354,"apaG"
"51",13.9287740556744,-3.35341150762588,1.00968507935756,-3.32124498636701,0.000896168364827556,0.0125463571075858,2.05976714390712,4.6530242955105,5.5836291546126,2.14913986364708,"rsmA"
"52",6.35614939209353,6.1384848051679,1.88037904965773,3.26449329792589,0.0010966005736239,0.015057169414759,2.05976714390712,7.4448388728168,7.4448388728168,2.14913986364708,"pdxA"
"53",6.21218431937209,6.10895520003764,1.88080894891441,3.24804664693013,0.00116200218908809,0.0156541426982811,11.3287192914891,6.5142340137147,8.3754437319189,10.7456993182354,"surA"
"54",18.2896546499538,-2.65665048921996,0.82232195995842,-3.23066951702747,0.00123500645987395,0.0163295298583333,8.23906857562847,13.0284680274294,13.9590728865315,8.59655945458833,"lptD"
"55",13.2960053351267,-3.61657984265777,1.12144704080222,-3.22492254299468,0.00126006755737059,0.0163579679265928,1.02988357195356,0,0.9306048591021,0,"djlA"
"56",21.973081996168,2.30774526016287,0.733263475752524,3.14722516049843,0.00164827981317186,0.0209416849488053,1.02988357195356,0.9306048591021,1.8612097182042,1.07456993182354,"yabP"
"57",11.7121878870021,3.86806734844338,1.23066238035223,3.14307758992055,0.00167181518498866,0.0209416849488053,0,0,0,0,"rluA"
"58",12.9864732828688,3.28724928335286,1.04864653021823,3.13475436062213,0.00171998068735201,0.0211735553580919,4.11953428781424,0.9306048591021,2.7918145773063,0,"rapA"
"59",29.8573531404985,1.87113849992526,0.615424941571087,3.04040082475131,0.00236263488234907,0.028591886542326,4.11953428781424,1.8612097182042,0.9306048591021,1.07456993182354,"polB"
"60",9.79316804441855,-5.26304168548293,1.74475625197527,-3.01649108838243,0.00255718734462288,0.0301860871802244,0,0,0,0,"araD"
"61",5.34170382897733,-5.86099737754786,1.94464002498851,-3.013924069357,0.00257892341455699,0.0301860871802244,0,0,0.9306048591021,0,"araA"
"62",9.72550662236183,-4.17178839438799,1.40136323944306,-2.97695007045138,0.00291131418609982,0.0335270698205689,0,0,0,0,"araB"
"63",9.30304593665464,-5.18731776532328,1.76296586255601,-2.94238128797487,0.00325698634370128,0.0369125118952811,0,0,0,0,"araC"
"64",12.7518698935514,-2.90681726107602,0.998234782900407,-2.91195749824521,0.0035917150304197,0.0395773690607283,0,0.9306048591021,0.9306048591021,1.07456993182354,"yabI"
"65",9.74605988170483,3.62780835576227,1.24829730556278,2.90620538840843,0.00365841226611774,0.0395773690607283,0,0,0.9306048591021,0,"thiQ"
"66",15.2906422506891,2.5888209577791,0.890197043603544,2.90814373781727,0.00363581181395166,0.0395773690607283,0,0,0,0,"thiP"
"67",9.87252721253126,-3.623683548744,1.25996883161407,-2.87601046773666,0.0040273635573257,0.0399062617767404,0,0,0,0,"thiB"
"68",4.87640139942628,-5.72887259960597,1.98441908648882,-2.88692677802374,0.00389024752736186,0.0399062617767404,2.05976714390712,2.7918145773063,0,1.07456993182354,"sgrR"
"69",19.9847183694514,2.16119118267665,0.752528703985875,2.871905312355,0.00408005197437262,0.0399062617767404,0,0,0,0,"sgrS"
"70",16.7554765582549,2.38792446750217,0.83081669369442,2.87418931952813,0.00405066073951679,0.0399062617767404,0,0,0,0,"sgrT"
"71",9.89734689074412,-3.62704426770655,1.25386518407808,-2.89269078826315,0.00381957123739698,0.0399062617767404,0,0,0,0,"setA"
"72",13.937469147364,-2.77211598533268,0.964515554687697,-2.87410189691577,0.00405178217117231,0.0399062617767404,7.20918500367491,10.2366534501231,16.7508874638378,10.7456993182354,"leuD"
"73",10.765350882861,3.34354704760519,1.15710418564665,2.8895816721436,0.0038575478692486,0.0399062617767404,9.26895214758203,9.306048591021,16.7508874638378,17.1931189091767,"leuC"
"74",5.0749588251292,-5.78118108428432,2.04257298544785,-2.8303424775868,0.00464982016253605,0.0448644810277127,17.5080207232105,19.5427020411441,18.612097182042,19.3422587728238,"leuB"
"75",9.70506092153459,-3.59119373258002,1.27177541998951,-2.82376406725147,0.00474633092763077,0.0451850704310449,11.3287192914891,13.0284680274294,20.4733069002462,11.820269250059,"leuA"
"76",117.267295886592,-0.853758880722209,0.303259559928336,-2.81527441681958,0.0048735598807647,0.0457858125640263,3.08965071586068,1.8612097182042,0,0,"leuL"
"77",4.61893050643789,-5.65106737191351,2.01164943105282,-2.809171063646,0.00496692469935668,0.0460569381213074,0,0,0,0,"leuO"
"78",4.54763454776305,5.6563855021229,2.02254936655557,2.79666128088423,0.00516336332756214,0.0472646335369149,9.26895214758203,4.6530242955105,8.3754437319189,7.52198952276479,"ilvI"
"79",8.36806710016691,-3.97617815915891,1.42731369398414,-2.78577734937859,0.00533995362395768,0.0481090021013937,2.05976714390712,0.9306048591021,0.9306048591021,3.22370979547063,"ilvH"
"80",32.5027261468054,1.61448862191594,0.580181556309299,2.78272999953009,0.00539036438110853,0.0481090021013937,2.05976714390712,3.7224194364084,2.7918145773063,0,"cra"
"81",20.9456749224923,2.01709850426332,0.726793145955499,2.77534057040602,0.00551439285244734,0.0486083518104618,6.17930143172135,5.5836291546126,3.7224194364084,0,"mraZ"
"82",7.60809160802524,4.92303798923808,1.78432306564028,2.75905080421718,0.00579695220190449,0.0504759008799977,4.11953428781424,0.9306048591021,1.8612097182042,2.14913986364708,"rsmH"
